File	Left Context	Hit	Right Context
21609_tagged.txt	he_PPHS1 starts_VVZ his_APPGE university_NN1 studies_NN2 	he_PPHS1 going_VVGK to_TO return_VVI 	home_RL 
27858_tagged.txt	place_VV0 and_CC the_AT equipment_NN1 that_CST 	he_PPHS1 going_VVGK to_TO use_VVI ._. 	i_ZZ1 
8441_tagged.txt	going_VVG to_TO be_VBI excited_VVN@ about_II 	what_DDQ going_VVGK to_TO happen_VVI 	in_II 
3686_tagged.txt	I_PPIS1 mean_VV0 not_XX that_RG much_RR 	which_DDQ going_VVGK to_TO destroy_VVI 	the_AT 
35871_tagged.txt	NN1 of_IO causes_NN2 for_IF sadness_NN1 and_	CC iam going_VVGK to_TO talk_VVI 	about_II 
35977_tagged.txt	NN1 of_IO causes_NN2 for_IF sadness_NN1 and_	CC iam going_VVGK to_TO talk_VVI 	about_II 
15071_tagged.txt	current_JJ crisis_NN1 that_CST we_PPIS2 're_VBR 	all_RR@ going_VVGK to_TO look_VVI 	at_II 
15208_tagged.txt	current_JJ crisis_NN1 that_CST we_PPIS2 're_VBR 	all_RR@ going_VVGK to_TO look_VVI 	at_II 
2769_tagged.txt	grades_NN2 are_VBR not_XX correct_JJ you_PPY 	will_VV0% going_VVGK to_TO kill_VVI 	yourself_PPX1 ._. 
28118_tagged.txt	unprepared_JJ station_NN1 so_CS21 that_CS22 absolutely_RR 	will_VV0% going_VVGK to_TO affect_VVI 	you_PPY 
14890_tagged.txt	t_XX gays_NN2 but_CCB they_PPHS2 can_VM 	avoid_VVI going_VVGK to_TO jail_VVI 	because_CS 
19979_tagged.txt	will_VM think_VVI about_II costs_NN2 and_CC 	postpone_VVI going_VVGK to_TO see_VVI 	a_AT1 
10617_tagged.txt	VVI about_II wine_NN1 in_II Medford_NP1 ._. I_	PPIS1 amd going_VVGK to_TO go_VVI 	to_II 
9517_tagged.txt	of_IO student_NN1 to_TO be_VBI because_CS 	its_APPGE going_VVGK to_TO decide_VVI 	how_RRQ 
9765_tagged.txt	to_TO study_VVI more_DAR and_CC think_VVI 	that_CST going_VVGK to_TO graduate_VVI 	school_NN1 
668_tagged.txt	to_II their_APPGE daily_JJ duty_NN1 ._. Such_II21 	as_II22 going_VVGK to_TO work_VVI 	or_CC 
26660_tagged.txt	thought_VVD everybody_PN1 should_VM have_VHI option_NN1 	of_IO going_VVGK to_TO see_VVI 	a_AT1 
16173_tagged.txt	name_NN1 is_VBZ ANON_JJ NAME_NN1 0_MC ._. Then_	RT lam going_VVGK to_TO watch_VVI 	a_AT1 
5962_tagged.txt	i_MC1 	will_NN1@ going_VVGK to_TO anther_VVI 	class_NN1 
32001_tagged.txt	PPIS1 do_VD0 n't_XX like_VVI every_AT1 	stores_NN2 going_VVGK to_TO close_VVI 	early_RR ._. 
27702_tagged.txt	spend_VV0 with_IW your_APPGE family_NN1 and_CC 	friends_NN2 ._. Going_VVGK to_TO visit_VVI 	new_JJ 
105_tagged.txt	a_AT1 deep_JJ relationship_NN1 with_IW person_NN1 	who_PNQS going_VVGK to_TO share_VVI 	the_AT 
11475_tagged.txt	felt_VVD during_II the_AT reading_NN1 fit_VV0 	together_RL ._. Going_VVGK to_TO watch_VVI 	a_AT1 
20634_tagged.txt	siesta_NN1 on_II lunch_NN1 time_NNT1 than_CSN 	again_RT going_VVGK to_TO beach_VVI 	and_CC 
4754_tagged.txt	friends_NN2 ._. In_II fact_NN1 I_PPIS1 want_VV0 	to_TO going_VVGK to_TO go_VVI 	Washington_NP1 
31768_tagged.txt	really_RR quickly_RR when_CS she_PPHS1 had_VHD 	been_VBN going_VVGK to_TO walk_VVI 	across_II 
18931_tagged.txt	because_CS enough_DD money_NN1 you_PPY can_VM 	have_VHI going_VVGK to_TO leave_VVI 	on_II 
36343_tagged.txt	the_AT young_JJ boys_NN2 ._. In_RR21 addition_RR22 	keep_VV0 going_VVGK to_TO face_VVI 	the_AT 
